nose1x,neck1x,right_shoulder1x,right_elbow1x,right_wrist1x,left_shoulder1x,left_elbow1x,left_wrist1x,right_hip1x,right_knee1x,right_ankle1x,left_hip1x,left_knee1x,left_ankle1x,right_eye1x,left_eye1x,right_ear1x,left_ear1x,background1x,nose1y,neck1y,right_shoulder1y,right_elbow1y,right_wrist1y,left_shoulder1y,left_elbow1y,left_wrist1y,right_hip1y,right_knee1y,right_ankle1y,left_hip1y,left_knee1y,left_ankle1y,right_eye1y,left_eye1y,right_ear1y,left_ear1y,background1y,nose2x,neck2x,right_shoulder2x,right_elbow2x,right_wrist2x,left_shoulder2x,left_elbow2x,left_wrist2x,right_hip2x,right_knee2x,right_ankle2x,left_hip2x,left_knee2x,left_ankle2x,right_eye2x,left_eye2x,right_ear2x,left_ear2x,background2x,nose2y,neck2y,right_shoulder2y,right_elbow2y,right_wrist2y,left_shoulder2y,left_elbow2y,left_wrist2y,right_hip2y,right_knee2y,right_ankle2y,left_hip2y,left_knee2y,left_ankle2y,right_eye2y,left_eye2y,right_ear2y,left_ear2y,background2y,label
691,824,928,680,285,719,546,398,988,239,0,835,720,649,733,697,100,723,0,3,101,108,271,253,88,164,217,395,614,0,429,624,810,653,0,477,0,0,744,0,209,0,534,0,668,535,0,0,0,0,0,0,0,0,671,0,0,332,0,602,0,288,0,276,290,0,0,0,0,0,0,0,0,651,0,0,fight
299,611,581,0,0,641,0,0,1061,811,0,0,0,0,288,326,0,352,0,763,343,336,0,0,349,0,0,616,822,0,0,0,0,737,752,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
803,895,1010,765,615,787,615,434,1039,0,0,881,780,697,797,0,0,802,0,685,112,110,268,296,86,200,263,401,0,0,430,625,803,655,0,0,7,0,0,0,0,0,0,0,765,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,293,0,0,0,0,0,0,0,0,0,0,0,fight
0,987,1072,825,686,878,672,515,1071,0,0,903,828,723,0,0,192,59,0,0,107,109,291,314,88,232,269,407,0,0,426,635,808,0,0,469,458,0,0,120,268,418,481,0,825,684,0,0,0,0,0,0,0,0,0,0,0,0,610,615,733,780,590,291,312,0,0,0,0,0,0,0,0,0,0,0,fight
0,1008,1079,891,649,899,742,594,1073,390,743,932,847,736,0,0,0,915,0,0,107,105,301,313,104,254,249,421,629,801,422,640,803,0,0,0,5,0,0,206,247,283,741,0,472,275,120,844,580,0,300,0,0,0,0,0,0,0,394,405,409,344,0,409,404,607,655,817,621,770,0,0,0,0,0,0,fight
0,1037,248,370,672,929,803,670,94,440,632,957,848,723,0,0,0,951,0,0,105,368,450,437,104,252,230,603,635,821,421,639,812,0,0,0,0,0,0,263,0,472,0,281,0,0,0,839,0,121,299,0,0,0,0,0,0,0,392,0,456,0,370,0,0,0,652,0,615,776,0,0,0,0,0,0,fight
0,1036,1079,432,424,958,859,338,113,331,122,987,848,121,0,0,0,961,0,0,97,95,488,35,101,239,5,607,31,712,418,641,711,0,0,0,4,0,0,302,305,0,687,325,0,687,0,475,739,118,300,736,0,0,0,0,0,0,403,399,0,450,386,0,201,0,633,806,605,771,805,0,0,0,0,0,fight
0,1036,1079,329,416,965,859,686,118,472,307,987,308,125,0,0,0,967,0,0,96,92,31,36,100,239,201,604,630,786,412,605,711,0,0,0,0,0,0,301,310,535,686,332,0,374,0,841,739,117,843,284,0,0,0,0,0,0,408,404,489,451,391,0,446,0,660,809,586,644,779,0,0,0,0,0,fight
884,1019,1079,466,611,943,844,638,1061,778,709,961,812,702,0,896,0,936,0,41,98,98,532,489,105,232,204,432,403,812,437,649,815,0,27,0,26,0,0,342,308,0,0,0,475,360,60,809,0,0,0,0,0,0,0,935,0,0,447,425,0,0,0,535,472,593,662,0,0,0,0,0,0,0,27,0,fight
733,916,1027,485,615,806,653,545,1019,724,626,833,725,616,0,739,0,794,0,15,119,139,547,430,97,216,267,393,641,802,397,629,804,0,3,0,4,0,0,311,0,0,568,0,622,493,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,475,0,232,307,0,0,0,0,0,0,0,0,0,0,0,fight
699,842,965,0,0,722,550,464,970,1073,610,775,692,607,0,723,876,770,0,30,117,128,0,0,101,234,364,384,536,786,403,615,785,0,1,4,3,0,1050,0,0,0,0,0,0,298,0,708,0,0,0,0,0,1048,0,0,0,594,0,0,0,0,0,0,476,0,620,0,0,0,0,0,570,0,0,0,fight
646,790,916,0,266,667,512,437,946,1044,608,763,703,608,0,677,0,721,0,22,114,120,0,466,111,244,371,361,545,785,388,597,782,0,1,0,3,0,0,0,0,0,0,0,511,266,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,245,466,0,0,0,0,0,783,0,0,0,0,0,fight
0,1076,569,0,0,1010,0,0,1055,835,765,0,0,0,552,0,0,0,0,0,33,1002,0,0,36,0,0,585,746,801,0,0,0,778,0,0,0,0,0,546,0,0,0,527,0,0,0,0,764,0,0,0,0,0,0,0,0,0,1019,0,0,0,1030,0,0,0,0,802,0,0,0,0,0,0,0,0,fight
0,759,876,363,443,612,461,387,924,1013,1078,744,684,617,209,0,756,622,0,0,120,122,554,507,122,250,386,374,537,697,406,605,776,386,0,7,17,0,0,0,877,0,0,0,0,0,0,1014,424,0,0,616,0,0,131,0,0,0,0,123,0,0,0,0,0,0,538,803,0,0,777,0,0,417,0,0,fight
588,708,831,308,390,576,433,363,901,991,591,726,532,1060,564,610,717,568,0,56,126,126,558,517,133,255,383,390,535,566,425,435,716,34,28,2,49,0,0,0,152,0,0,0,0,0,0,0,1070,0,681,619,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,700,0,600,784,0,0,0,0,0,fight
520,698,830,266,375,576,419,360,884,988,1077,716,683,623,0,535,700,583,0,55,129,127,541,506,135,245,386,395,532,702,448,606,778,0,33,0,31,0,0,170,154,0,0,0,0,513,0,239,620,0,0,0,0,0,0,0,0,0,353,339,0,0,0,0,500,0,615,780,0,0,0,0,0,0,0,0,fight
0,713,842,249,374,586,395,375,885,984,1079,718,685,631,305,0,729,655,0,0,124,117,532,468,131,224,356,391,485,687,447,601,778,338,0,0,12,0,0,170,843,0,373,166,0,0,0,985,429,0,0,428,0,0,0,654,0,0,340,118,0,469,311,0,0,0,486,787,0,0,785,0,0,0,13,0,fight
366,683,820,202,365,555,362,323,874,992,585,690,662,617,342,0,697,555,0,236,119,112,510,410,126,195,322,380,508,507,440,616,781,211,0,0,20,0,0,135,123,0,0,0,0,0,0,228,1078,0,0,0,0,0,311,0,0,0,303,306,0,0,0,0,0,0,621,691,0,0,0,0,0,217,0,0,fight
0,661,792,149,303,539,312,228,849,972,517,673,631,577,0,0,660,532,0,0,109,107,473,354,111,144,102,375,513,505,435,616,779,0,0,0,23,0,0,291,52,0,302,0,0,0,0,195,1030,0,0,0,0,0,0,0,0,0,364,245,0,355,0,0,0,0,617,699,0,0,0,0,0,0,0,0,fight
578,665,792,150,277,544,257,0,834,987,1019,663,629,570,0,0,672,544,0,293,100,98,427,311,93,171,0,378,511,714,427,614,777,0,0,0,16,0,0,0,30,0,0,0,0,0,0,198,347,0,0,0,0,0,0,543,0,0,0,203,0,0,0,0,0,0,613,778,0,0,0,0,0,0,17,0,fight
0,728,839,167,271,605,460,303,315,281,255,340,343,263,0,0,187,182,0,0,0,87,369,261,56,58,101,275,338,402,280,351,401,0,0,257,274,0,0,719,322,0,270,824,459,0,872,339,331,702,217,335,0,0,0,0,0,0,78,176,0,262,96,59,0,377,347,415,414,596,416,0,0,0,0,0,fight
0,728,844,160,0,612,627,480,885,1078,1039,720,244,1035,0,0,0,0,0,0,0,0,311,0,29,247,254,361,490,724,401,574,719,0,0,0,0,0,0,737,857,0,0,0,0,0,0,237,392,0,663,387,0,0,0,0,0,0,64,73,0,0,0,0,0,0,577,762,0,598,753,0,0,0,0,0,fight
689,750,871,601,442,628,592,29,892,1073,1046,728,96,38,687,0,0,0,0,674,79,94,229,241,0,233,157,385,490,731,426,538,672,645,0,0,0,0,0,0,0,138,0,633,127,0,0,261,612,0,264,1046,0,0,0,0,0,0,0,0,279,0,63,282,0,0,578,764,0,584,725,0,0,0,0,0,fight
0,815,870,0,0,490,0,0,0,0,0,0,0,0,0,0,0,513,0,0,119,113,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,747,0,0,504,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
39,809,917,638,491,694,465,312,947,1075,95,784,163,98,24,0,0,0,0,322,101,120,213,221,76,61,46,424,503,683,446,532,672,300,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1076,0,317,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,726,0,588,773,0,0,0,0,0,fight
767,869,84,198,327,764,588,400,8,376,162,50,241,165,0,801,958,861,0,61,154,141,228,95,126,83,69,419,619,714,409,526,700,0,45,66,59,0,0,128,971,863,326,0,718,505,1014,744,705,879,382,704,0,0,0,0,0,0,161,166,595,96,0,111,793,470,684,798,500,619,799,0,0,0,0,0,fight
0,150,109,232,439,195,296,444,90,299,205,150,293,204,0,0,0,0,0,0,193,169,236,102,218,329,101,458,551,737,435,558,735,0,0,0,0,0,0,0,0,0,347,0,0,259,0,298,546,0,422,0,0,0,0,0,0,0,0,0,0,123,0,0,262,0,552,836,0,654,0,0,0,0,0,0,fight
845,171,135,257,361,217,730,489,138,326,569,188,314,236,0,861,0,923,0,189,195,187,243,146,196,295,149,472,583,874,448,596,755,0,168,0,212,0,0,929,0,742,562,0,0,0,366,457,0,0,859,775,0,0,0,0,0,0,309,0,298,268,0,0,0,596,676,0,0,696,866,0,0,0,0,0,fight
845,238,209,277,522,230,726,623,220,398,621,270,376,307,0,872,0,936,0,255,204,185,242,165,182,259,209,478,592,868,455,613,765,0,245,0,291,0,0,906,868,761,412,833,0,672,0,503,0,0,375,825,0,0,0,0,0,0,299,287,284,176,270,0,226,0,699,0,0,614,886,0,0,0,0,0,fight
876,272,228,221,419,320,695,621,234,405,639,293,387,315,0,904,0,991,0,274,257,231,229,190,283,298,222,496,602,879,477,631,787,0,264,0,335,0,951,987,0,848,654,1014,0,622,425,526,0,0,971,867,0,949,0,0,0,535,380,0,306,248,453,0,223,604,710,0,0,722,892,0,516,0,0,0,fight
329,308,233,253,383,366,0,521,240,520,624,308,386,318,337,359,0,936,0,183,281,245,261,176,319,0,210,507,720,895,487,633,808,167,187,0,354,0,828,950,833,654,531,1003,0,0,426,939,842,377,335,834,963,851,0,0,0,343,389,337,300,228,468,0,0,619,749,923,639,726,924,363,327,0,0,0,fight
330,288,257,361,388,358,695,557,306,458,680,336,410,356,1031,354,962,993,0,184,261,247,261,149,296,301,206,486,586,891,479,622,786,175,182,188,359,0,884,999,870,697,387,0,454,0,463,576,870,0,370,870,323,910,322,0,0,307,347,329,305,150,0,319,0,587,699,922,0,695,919,181,295,193,0,0,fight
347,272,254,374,390,298,625,541,274,432,664,309,386,337,344,908,343,985,0,144,244,229,263,0,258,312,219,497,601,888,486,629,795,135,289,142,345,0,327,979,848,574,385,849,701,596,0,562,665,0,353,856,322,0,302,0,0,216,334,327,281,72,322,329,291,0,703,889,0,690,913,203,0,201,0,0,fight
0,257,246,388,422,213,575,529,242,397,627,276,354,319,0,0,296,879,0,0,230,222,214,34,226,304,216,488,590,889,474,617,777,0,0,167,248,0,0,881,841,566,0,820,0,603,0,398,628,257,0,0,0,0,0,0,0,0,331,345,293,0,329,0,308,0,591,890,482,0,0,0,0,0,0,0,fight
0,485,510,593,783,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,946,931,1021,793,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,fight
1014,295,293,443,480,248,596,538,230,393,336,226,357,336,981,0,362,0,0,202,205,198,177,8,204,294,189,476,572,769,475,602,760,179,0,131,0,0,0,973,828,444,478,825,709,0,0,551,622,940,523,786,0,0,899,0,0,0,341,333,178,50,322,315,0,0,678,879,627,694,879,0,0,200,0,0,fight
0,942,832,652,466,830,296,559,239,500,589,178,357,350,0,0,0,917,0,0,361,339,304,166,335,157,204,466,696,874,479,606,767,0,0,0,254,0,0,0,1072,0,554,0,649,0,1039,815,743,882,819,742,0,0,0,0,0,0,0,386,0,202,0,292,0,672,753,874,651,747,869,0,0,0,0,0,fight
807,240,1073,0,528,853,307,527,220,384,715,155,356,376,0,0,0,0,0,370,246,415,0,163,354,165,162,476,574,880,488,605,786,0,0,0,0,0,0,959,0,0,0,0,666,965,398,491,583,346,813,716,0,0,0,0,0,0,386,0,0,0,0,304,290,621,693,895,639,725,874,0,0,0,0,0,fight
910,299,313,399,590,1071,0,0,205,391,565,171,375,404,0,929,0,0,0,298,221,205,169,223,414,0,0,485,612,893,485,629,784,0,277,0,0,0,0,984,917,793,696,0,0,0,803,481,0,909,0,711,0,0,0,0,0,0,392,366,396,339,0,0,0,668,694,0,697,0,873,0,0,0,0,0,fight
928,291,311,846,709,1035,0,0,163,404,685,141,390,421,0,952,694,1076,0,325,261,258,356,311,465,0,0,501,652,887,489,631,801,0,306,816,295,0,864,998,934,0,527,0,0,0,164,405,684,189,766,688,0,894,0,1022,0,379,411,374,0,899,0,0,0,502,653,888,491,759,885,0,360,0,302,0,fight
612,937,365,820,714,868,762,694,94,652,609,165,402,481,0,897,0,666,0,822,419,248,360,335,379,342,321,507,699,899,493,658,829,0,289,0,842,0,0,0,876,0,636,1035,0,0,0,402,489,0,403,480,0,629,0,0,0,0,0,390,0,424,460,0,0,0,719,903,0,659,885,0,815,0,0,0,fight
1079,318,321,447,696,1076,327,0,111,423,491,156,420,593,1013,1048,0,0,0,321,311,291,282,335,493,462,0,507,713,901,497,646,875,308,327,0,0,0,1014,992,905,814,0,0,0,0,0,424,0,0,0,484,0,0,0,0,0,345,453,401,369,0,0,0,0,0,714,0,0,0,890,0,0,0,0,0,fight
436,298,299,305,0,312,302,928,79,392,439,982,611,1071,421,436,395,0,0,308,345,330,490,0,358,495,402,515,654,923,458,695,802,300,294,319,0,0,0,428,386,0,0,465,0,0,0,0,0,120,612,412,0,0,0,0,0,0,376,383,0,0,365,0,0,528,0,0,503,696,897,0,0,0,0,0,fight
437,303,321,537,374,295,541,372,80,390,463,119,369,475,423,433,393,0,0,306,344,352,398,486,333,409,493,515,655,798,505,716,831,300,294,321,0,0,1076,407,444,303,0,299,296,0,0,1013,408,556,0,407,1060,0,966,0,0,403,373,366,492,0,349,494,0,533,836,901,695,0,894,382,0,415,0,0,fight
0,859,333,0,520,782,553,518,63,403,388,535,348,557,0,0,1009,0,0,0,467,374,0,403,422,423,404,541,685,938,698,724,856,0,0,506,0,0,0,0,944,0,0,0,647,0,652,981,0,0,0,378,0,0,0,0,0,0,0,506,0,0,0,423,0,732,826,0,0,0,905,0,0,0,0,0,fight
291,483,473,0,785,583,420,443,480,0,0,0,0,0,278,923,0,329,0,751,657,657,0,775,699,970,1041,717,0,0,0,0,0,732,212,0,749,0,0,594,604,0,0,367,0,0,0,0,0,0,0,0,538,304,0,0,0,0,701,703,0,0,846,0,0,0,0,0,0,0,0,1072,738,0,0,0,fight
0,861,949,0,0,765,638,527,73,403,368,488,0,518,0,0,1002,0,0,0,500,540,0,0,439,432,416,550,704,948,716,0,915,0,0,507,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,837,0,0,0,0,0,0,0,0,0,fight
0,781,196,0,0,701,512,515,60,364,327,440,597,498,0,0,941,0,0,0,490,356,0,0,442,444,430,547,703,943,711,800,936,0,0,514,0,0,0,0,865,0,0,0,0,0,566,907,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,743,850,0,0,0,0,0,0,0,0,0,fight
867,196,166,853,891,667,461,894,513,851,299,409,617,308,178,895,862,0,0,512,338,355,557,616,444,442,616,739,850,908,705,768,528,273,486,495,0,0,842,732,798,0,0,0,0,0,0,0,1051,0,616,528,848,846,0,0,0,914,490,521,0,0,0,0,0,0,0,1026,0,769,934,484,891,0,0,0,fight
809,703,768,829,891,646,0,536,481,801,287,392,0,566,862,839,820,0,0,476,479,499,534,589,439,0,417,713,864,889,669,0,933,477,451,465,0,0,868,0,0,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,fight
713,641,686,763,859,579,419,861,401,663,979,355,0,517,695,746,738,0,0,455,467,490,515,575,419,429,577,709,832,1004,672,0,933,427,423,436,0,0,802,0,0,0,0,0,832,0,0,777,998,0,0,0,791,826,0,0,0,472,0,0,0,0,0,564,0,0,912,1079,0,0,0,443,449,0,0,0,fight
833,625,631,764,880,583,0,913,105,708,963,356,0,543,814,833,697,515,0,375,456,456,496,549,420,0,556,522,869,1021,702,0,933,357,355,418,376,0,767,0,0,0,0,587,0,0,407,0,0,0,0,0,752,477,0,0,0,457,0,0,0,0,421,0,0,714,0,0,0,0,0,423,383,0,0,0,fight
693,600,610,0,0,925,0,855,107,753,969,0,0,567,790,700,727,781,0,435,438,438,0,0,478,0,466,516,838,1013,0,0,928,431,409,399,384,0,795,829,738,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,467,518,563,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,fight
703,560,539,580,871,559,776,886,318,709,869,377,518,507,697,0,623,0,0,471,421,442,488,425,392,401,430,680,834,1059,675,780,937,426,0,397,0,0,0,0,0,581,669,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,497,393,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
720,535,515,534,645,554,747,910,299,505,769,340,505,247,678,667,595,0,0,376,433,457,505,487,391,356,370,673,743,1061,671,786,880,353,861,364,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0,0,881,0,0,0,0,0,fight
725,523,501,365,606,547,0,0,283,502,221,340,507,225,414,0,570,0,0,389,450,464,575,557,420,0,0,670,729,856,665,772,858,243,0,379,0,0,0,0,0,0,605,0,0,0,282,694,699,0,699,507,670,0,0,0,0,0,0,0,0,558,0,0,0,671,824,1078,0,830,943,321,0,0,0,0,fight
909,263,933,0,0,358,0,0,0,1071,0,0,0,0,0,913,0,0,0,228,820,284,0,0,827,0,0,0,489,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
691,493,468,497,611,0,602,777,275,641,174,341,0,183,660,685,532,0,0,382,450,465,509,525,0,217,198,664,827,837,660,0,840,367,361,382,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,0,921,0,0,0,0,0,fight
342,472,445,480,573,506,0,0,252,600,0,356,534,473,332,361,516,0,0,244,460,477,527,552,449,0,0,668,838,0,653,741,914,228,229,394,0,0,673,0,0,0,0,0,0,0,0,0,0,0,535,0,639,667,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,742,0,368,363,0,0,0,fight
682,467,438,537,590,493,0,523,236,581,0,365,536,128,647,0,498,0,0,395,466,497,542,528,442,0,726,678,851,0,660,759,858,377,0,408,0,0,0,0,0,0,524,0,0,0,0,0,0,364,0,466,0,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,661,0,907,0,0,0,0,0,fight
648,434,399,507,532,474,0,0,236,523,106,348,530,105,582,0,493,0,0,421,487,512,589,517,467,0,0,698,880,852,677,777,848,343,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,362,0,0,0,0,fight
640,422,369,363,562,488,521,560,211,477,0,350,505,658,605,183,475,0,0,449,499,524,577,758,491,605,752,704,906,0,678,783,865,437,334,447,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,fight
178,430,145,352,494,490,544,654,210,523,0,315,492,0,160,207,273,255,0,278,503,459,594,604,516,657,782,707,630,0,685,787,0,252,244,409,250,0,648,0,385,0,0,0,0,655,0,445,0,0,0,0,615,0,532,0,0,424,0,470,0,0,0,0,783,0,918,0,0,0,0,400,0,443,0,0,fight
480,353,288,175,394,419,527,674,116,349,0,244,426,392,471,0,517,0,0,349,544,542,627,635,554,701,815,719,924,0,703,802,925,317,0,477,0,0,634,0,0,0,269,0,0,0,0,0,0,0,0,0,613,0,469,0,0,441,0,0,0,672,0,0,0,0,0,0,0,0,0,419,0,558,0,0,fight
0,316,255,0,0,389,484,606,42,269,0,184,368,315,0,0,0,0,0,0,568,591,0,0,627,707,818,722,925,0,715,798,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
417,328,0,0,0,401,495,618,26,380,322,167,435,322,407,78,0,0,0,445,567,0,0,0,633,710,821,724,796,924,712,177,923,399,495,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0,794,0,0,0,0,0,0,fight
0,437,459,52,132,429,494,639,482,400,636,165,394,642,0,0,0,0,0,0,177,168,546,545,179,690,821,268,806,828,724,805,829,0,0,0,0,0,0,352,0,0,580,428,0,0,2,240,637,0,0,325,0,0,0,0,0,0,570,0,0,621,180,0,0,729,934,829,0,0,926,0,0,0,0,0,fight
907,973,929,0,0,0,0,680,0,0,0,0,0,0,0,911,614,962,0,240,275,297,0,0,0,0,695,0,0,0,0,0,0,0,225,673,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,fight
433,298,222,99,166,373,0,0,2,392,639,0,390,641,404,446,321,0,0,496,560,523,538,544,601,0,0,747,826,833,0,825,832,465,481,470,0,0,0,0,0,0,0,0,0,0,0,206,307,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,963,0,0,956,0,0,0,0,0,fight
426,816,770,156,178,859,889,0,2,382,647,0,384,653,393,427,291,0,0,522,152,155,486,557,148,204,0,760,851,839,0,850,842,496,503,505,0,0,338,293,203,147,0,375,0,0,0,195,312,0,0,654,0,0,0,0,0,634,623,617,503,0,627,0,0,0,961,990,0,0,843,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,1,199,661,0,429,667,0,0,304,0,0,0,0,0,0,0,0,0,0,770,959,838,0,192,842,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,662,0,365,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,868,1006,0,0,0,0,0,fight
0,0,0,106,240,0,0,0,4,358,668,93,433,674,0,0,0,0,0,0,0,0,558,577,0,0,0,784,883,829,767,191,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,94,353,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,768,883,1008,0,0,0,0,0,fight
0,304,199,117,248,383,0,0,3,585,681,103,438,686,0,0,0,0,0,0,654,442,523,571,681,0,0,777,739,834,777,191,835,0,0,0,0,0,0,0,231,0,609,0,0,0,0,209,0,0,361,342,0,0,0,0,0,0,0,605,0,646,0,0,0,0,931,0,0,875,999,0,0,0,0,0,fight
421,821,780,117,260,860,903,840,810,248,690,105,377,691,369,417,289,0,0,560,142,146,500,559,136,192,209,289,930,819,755,865,818,546,550,550,0,0,387,307,514,654,0,397,0,0,11,0,691,280,0,368,0,0,0,0,0,584,653,631,648,0,667,0,0,813,0,820,809,0,996,0,0,0,0,0,fight
376,301,213,122,266,381,495,423,0,313,709,0,463,715,348,0,288,0,0,567,639,418,494,548,653,552,541,0,928,816,0,189,816,539,0,538,0,0,0,0,225,0,0,0,405,281,0,0,293,0,377,393,0,0,0,0,0,0,0,624,0,0,0,763,741,0,0,927,0,849,982,0,0,0,0,0,fight
0,0,207,128,245,0,0,0,183,348,666,0,0,678,0,0,0,0,0,0,0,411,499,558,0,0,0,633,920,784,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,826,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,819,0,0,773,0,0,0,0,0,fight
554,267,200,144,240,0,420,0,0,550,642,0,0,667,544,0,0,0,0,258,611,409,509,550,0,718,0,0,650,772,0,0,545,247,0,0,0,0,0,0,0,0,0,0,0,0,0,551,796,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,819,0,0,780,0,0,0,0,0,fight
0,0,217,145,603,0,0,608,0,677,607,0,497,608,0,0,0,0,0,0,0,393,501,742,0,0,743,0,484,748,0,207,749,0,0,0,0,0,0,0,0,539,0,0,0,0,0,388,0,0,395,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,908,0,0,903,0,0,0,0,0,0,fight
0,0,0,0,984,0,95,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,1055,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,146,0,0,167,602,0,397,0,0,535,0,0,0,0,0,0,0,0,0,483,0,0,482,734,0,906,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,fight
175,416,451,191,640,365,417,648,0,418,0,0,588,0,0,193,0,251,0,772,553,585,445,725,512,887,729,746,890,0,0,204,0,0,756,0,760,0,0,0,0,561,0,282,0,111,72,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,816,0,842,747,0,0,0,0,0,0,0,0,0,0,fight
0,485,0,190,278,562,622,692,0,437,420,0,633,0,0,0,0,0,0,0,517,0,423,435,558,640,727,0,860,1078,0,195,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,472,330,195,274,392,627,221,86,448,437,48,0,261,0,0,0,0,0,0,492,326,403,416,461,608,408,702,830,1056,684,0,935,0,0,0,0,0,0,0,514,625,701,573,628,706,87,0,0,0,0,0,0,0,0,0,0,0,0,539,600,705,512,609,706,703,0,0,0,0,0,0,0,0,0,0,fight
609,471,331,194,371,402,217,731,94,473,467,55,0,259,592,0,553,0,0,462,484,325,403,422,422,399,696,702,820,1052,685,0,932,444,0,448,0,0,0,0,523,641,723,0,647,0,0,0,0,0,0,422,0,0,0,0,0,0,0,531,581,691,0,587,0,0,0,0,0,0,1050,0,0,0,0,0,fight
0,436,466,204,263,386,227,235,100,471,484,61,262,234,0,0,544,0,0,0,495,518,415,438,459,409,414,717,818,1058,710,759,938,0,0,453,0,0,0,0,467,586,721,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,519,564,696,0,0,0,0,0,0,0,760,0,0,0,0,0,0,fight
0,446,455,575,728,405,250,305,123,485,517,74,663,255,0,0,557,0,0,0,488,510,552,702,456,413,355,713,818,1058,702,183,931,0,0,442,0,0,0,0,0,629,0,298,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,565,0,508,0,0,0,0,0,0,746,0,0,0,0,0,0,fight
